id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,coordinate_type
724541823132297375,465472724,Phra Nakhon,13.762254049507696,100.5019211769104,Private room,1007,1,5,2022-12-18,1.88,9,361,individual
730147599029103283,26620868,Lak Si,13.86396,100.56987,Entire home/apt,2737,1,0,,0.0,34,308,individual
724832937564350014,215302964,Phra Khanong,13.69963,100.59972,Private room,503,3,0,,0.0,7,48,individual
730206388561082761,35082871,Khlong Toei,13.739729359870584,100.55188448652954,Entire home/apt,1811,1,6,2022-12-24,3.4,33,343,individual
730207351896576626,473454250,Huai Khwang,13.75429,100.56963,Entire home/apt,4137,35,1,2022-12-09,1.0,9,86,individual
730211560766671433,231239852,Huai Khwang,13.75341,100.56508,Entire home/apt,1500,90,2,2022-12-11,2.0,19,170,individual
724850415931124985,215302964,Phra Khanong,13.69891,100.59943,Private room,679,3,1,2022-11-07,0.58,7,59,individual
730211740602883540,231239852,Din Daeng,13.7567,100.56078,Entire home/apt,3214,30,1,2022-11-06,0.57,19,66,individual
724872294823791915,62043835,Bang Khae,13.71536,100.4077,Entire home/apt,870,1,6,2022-12-21,2.05,1,323,individual
730232250856257126,19213283,Vadhana,13.73819,100.56369,Entire home/apt,1471,2,10,2022-12-19,4.35,7,124,individual
724879572321910648,79438384,Parthum Wan,13.74752,100.52276,Private room,1299,1,1,2022-11-24,0.86,5,352,individual
730288193986493453,35082871,Khlong Toei,13.739740418118137,100.5518468068552,Entire home/apt,1393,1,10,2022-12-23,4.11,33,311,individual
730309913612970640,26620868,Lak Si,13.86176,100.57113,Entire home/apt,4046,1,1,2022-11-17,0.71,34,308,individual
724885860895535592,79438384,Parthum Wan,13.74561,100.52409,Private room,744,1,2,2022-12-04,1.5,5,352,individual
724888737408306831,79438384,Parthum Wan,13.74587,100.52452,Private room,1885,1,0,,0.0,5,351,individual
730315445623322146,30386490,Khlong Toei,13.7272,100.56017,Entire home/apt,4196,1,11,2022-12-19,4.18,23,142,individual
724895720147097787,434168399,Yan na wa,13.7014,100.53974,Entire home/apt,6886,1,0,,0.0,44,365,individual
730321779780134038,436414788,Ratchathewi,13.752920920489602,100.5389317284668,Private room,1257,1,0,,0.0,3,177,individual
724901115761521390,43573380,Bang Kapi,13.759,100.61512,Private room,600,1,3,2022-12-12,1.91,1,364,individual
730341564629399745,26620868,Khlong Toei,13.73454,100.56192,Entire home/apt,1190,2,1,2022-11-03,0.54,34,0,individual
730351763605367908,26620868,Khlong Toei,13.73401,100.55977,Entire home/apt,1190,1,1,2022-10-10,0.37,34,0,individual
724909834652377422,434168399,Yan na wa,13.7002,100.5375,Entire home/apt,3536,1,0,,0.0,44,361,individual
730403485467994514,40563982,Ratchathewi,13.751158041147049,100.529242087558,Private room,1150,2,0,,0.0,3,363,individual
724955205760613528,30386490,Khlong Toei,13.74085,100.55108,Entire home/apt,2594,1,5,2022-11-26,1.85,23,218,individual
730419113848537530,451602547,Ratchathewi,13.75188,100.52524,Entire home/apt,3690,1,2,2022-12-05,2.0,9,347,individual
730716006532788124,178797330,Khlong Toei,13.7266,100.56443,Entire home/apt,3018,1,1,2022-12-28,1.0,24,151,individual
725057543034282922,455700678,Bangkok Noi,13.75415,100.4673,Entire home/apt,800,3,3,2022-12-13,1.53,20,82,individual
730718596180492182,13937695,Din Daeng,13.77016,100.56855,Entire home/apt,24571,1,0,,0.0,4,361,individual
725127280674390285,153795155,Bang Na,13.67648,100.6352,Entire home/apt,1215,1,8,2022-12-14,2.67,9,171,individual
730740738609284063,402093105,Khlong Toei,13.72246,100.57434,Entire home/apt,1581,7,2,2022-11-01,0.82,45,241,individual
730785073361056245,139189243,Sathon,13.71176,100.51928,Entire home/apt,1500,1,2,2022-12-08,1.67,29,360,individual
725158733714898191,480574247,Khlong Toei,13.73449,100.55881,Private room,1296,3,5,2022-12-24,1.85,1,323,individual
730785742397004581,482302383,Sathon,13.70804,100.53634,Private room,1010,1,0,,0.0,1,365,individual
730883100661343062,264864968,Ratchathewi,13.75306,100.56256,Entire home/apt,1327,7,5,2022-12-09,1.97,44,85,individual
725188210905133252,481243054,Bangkok Noi,13.7563949,100.4719473,Private room,503,1,6,2022-12-13,3.4,2,342,individual
730887618958211893,264864968,Ratchathewi,13.75528,100.56264,Entire home/apt,1327,7,1,2022-12-05,1.0,44,175,individual
730887761782141763,482317117,Khlong Toei,13.733090400871198,100.56367369803228,Private room,5128,1,1,2022-12-19,1.0,1,353,individual
725225545424097034,112885178,Khlong San,13.70981,100.50044,Private room,1629,30,1,2022-11-30,1.0,3,294,individual
730890624381751993,264864968,Din Daeng,13.75533,100.56437,Entire home/apt,1327,7,1,2022-10-18,0.42,44,359,individual
730926032812939069,344327171,Ratchathewi,13.75302,100.56296,Entire home/apt,1327,7,0,,0.0,40,85,individual
725640161060324193,480534455,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1307,7,2,2022-11-19,1.25,14,343,multi_host_building
730927939279957069,318980015,Thon buri,13.71489,100.47744,Entire home/apt,1200,14,2,2022-12-16,1.09,6,302,individual
725646992502131163,480534455,Ratchathewi,13.75493,100.56273,Entire home/apt,1514,7,1,2022-10-11,0.38,14,335,individual
730928122024507105,344327171,Ratchathewi,13.75391,100.56239,Entire home/apt,1327,7,0,,0.0,40,359,individual
730930733470505167,344327171,Ratchathewi,13.75315,100.5644,Entire home/apt,1327,3,0,,0.0,40,85,individual
725688675484228649,165965988,Khlong Toei,13.71188,100.59346,Private room,1956,2,1,2022-12-15,1.0,1,263,individual
730932853899522561,318980015,Phasi Charoen,13.71628,100.45495,Private room,950,1,1,2022-11-23,0.83,6,353,individual
730940723526624101,15450556,Bang Na,13.6789,100.61273,Entire home/apt,630,3,2,2022-12-16,2.0,18,358,individual
730993682661364260,182897474,Khlong Toei,13.72257,100.56219,Private room,9361,1,0,,0.0,6,365,individual
731059903984552489,481873202,Khlong Toei,13.72235,100.56165,Private room,2214,1,0,,0.0,2,365,individual
731070319292255558,182897474,Khlong Toei,13.72265,100.56125,Private room,9000,1,0,,0.0,6,365,individual
731367820575963544,119203329,Huai Khwang,13.75625,100.5712,Entire home/apt,1483,1,2,2022-12-26,0.97,20,350,individual
731528611767990834,106851533,Parthum Wan,13.7407,100.54064,Entire home/apt,2257,30,1,2022-12-14,1.0,2,315,individual
733972343145951879,223789945,Huai Khwang,13.756786953984673,100.56885235011578,Entire home/apt,1884,1,2,2022-12-05,1.58,2,152,individual
725692201350126413,131270916,Khlong San,13.7208,100.49307,Entire home/apt,1364,29,1,2022-12-05,1.0,33,323,individual
725720912568322251,178797330,Khlong Toei,13.72661,100.5664,Entire home/apt,1563,1,3,2022-12-05,1.61,24,338,individual
725752723385978764,205008955,Khlong San,13.72165,100.49618,Entire home/apt,800,28,1,2022-11-03,0.54,20,333,individual
725768336424117962,296460330,Phra Nakhon,13.75522,100.50121,Private room,1500,1,2,2022-10-30,0.92,12,358,individual
725772289964300640,304055756,Bang Phlat,13.78699,100.49855,Entire home/apt,2207,3,4,2022-12-22,2.22,2,334,individual
725785902415540985,201677068,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1600,1,4,2022-12-11,2.22,228,346,multi_host_building
725790132702788921,481361352,Khlong Toei,13.723788005702012,100.57253030370482,Private room,4496,1,2,2022-11-20,0.81,1,364,individual
734312346364080101,73663817,Pom Prap Sattru Phai,13.7554488,100.5144627,Private room,1000,180,1,2022-11-08,0.59,1,357,individual
731566770928759750,482451739,Phra Khanong,13.70582694501948,100.60475331349184,Private room,3700,1,3,2022-12-21,3.0,1,353,individual
731570023139493018,482449194,Parthum Wan,13.7397212,100.5415846,Entire home/apt,2129,28,0,,0.0,1,316,individual
725793110178400017,95548084,Parthum Wan,13.74264,100.55042,Entire home/apt,8029,1,0,,0.0,25,355,individual
734418925875451461,209591606,Khlong Sam Wa,13.8588331,100.6953498,Entire home/apt,6429,1,0,,0.0,1,360,individual
725879625704951265,87760756,Huai Khwang,13.78410093911588,100.58492079377174,Entire home/apt,772,3,2,2022-11-25,1.46,2,354,individual
726156247782593576,122474174,Chatu Chak,13.815809642028224,100.56286130100489,Entire home/apt,2490,60,1,2022-10-21,0.43,1,83,individual
726244963268262148,61579423,Khlong Toei,13.72775,100.56436,Entire home/apt,1200,30,1,2022-12-14,1.0,7,327,individual
726245419628122345,61579423,Khlong Toei,13.72762,100.56408,Entire home/apt,1200,30,0,,0.0,7,331,individual
726304300268208081,207050249,Khlong Toei,13.72233,100.5774,Entire home/apt,1214,1,3,2022-12-09,1.8,1,289,individual
726428898616732621,351686621,Phaya Thai,13.795563246382324,100.5501008377787,Private room,6000,30,0,,0.0,1,365,individual
726445727890873309,201677068,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1600,1,1,2022-11-16,0.7,228,355,multi_host_building
726482735199984872,314945555,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1600,1,3,2022-12-25,2.09,49,353,multi_host_building
726498811034581375,134974883,Bang Phlat,13.7866,100.4987,Entire home/apt,1100,10,3,2022-12-07,2.14,8,224,individual
726512577261594963,314945555,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1886,1,3,2022-12-05,1.7,49,359,multi_host_building
726514668883381419,481212674,Bueng Kum,13.83331,100.63705,Entire home/apt,3100,1,2,2022-10-31,0.73,1,331,individual
726532593187844897,134974883,Bang Phlat,13.7863,100.49864,Entire home/apt,700,10,2,2022-12-17,2.0,8,287,individual
726555865659194592,171603843,Suanluang,13.70985,100.60625,Entire home/apt,650,1,18,2022-12-22,6.51,11,302,individual
731575434826121780,13736407,Sathon,13.71036,100.5213,Entire home/apt,1103,1,1,2022-10-22,0.44,3,354,individual
726562266531347735,134974883,Bang Phlat,13.78666,100.49862,Entire home/apt,1100,10,2,2022-12-19,2.0,8,292,individual
726666084999733015,458715536,Parthum Wan,13.73549,100.53854,Entire home/apt,2000,7,1,2022-12-01,1.0,9,266,individual
731593937554078452,20133201,Ratchathewi,13.75303,100.56417,Entire home/apt,1327,7,0,,0.0,33,359,individual
731607653679996481,20133201,Ratchathewi,13.75514,100.56408,Entire home/apt,1327,7,0,,0.0,33,359,individual
726753778926909646,123828822,Vadhana,13.72964,100.59012,Entire home/apt,3429,4,4,2022-11-26,1.35,22,42,individual
731609444532377918,20133201,Ratchathewi,13.75508,100.56424,Entire home/apt,1327,7,2,2022-12-19,2.0,33,359,individual
731610025822909830,13736407,Sathon,13.7101,100.5219,Entire home/apt,1103,1,7,2022-12-17,3.5,3,340,individual
731613206256471300,13736407,Sathon,13.7087,100.52157,Entire home/apt,1088,1,4,2022-11-20,1.76,3,356,individual
726761664816509997,44554036,Phra Khanong,13.690595,100.6112547,Entire home/apt,500,4,4,2022-12-23,1.52,5,264,individual
731742671080196782,6598548,Khlong Toei,13.724522416691,100.56492794305086,Entire home/apt,3200,7,1,2022-11-11,0.63,16,358,individual
726961945340247543,481516244,Sathon,13.70944,100.53378,Entire home/apt,4000,28,0,,0.0,1,174,individual
731983839123423706,108319103,Bang Kapi,13.75035,100.60773,Private room,1700,1,0,,0.0,1,365,individual
726990521738992577,416592214,Khlong Toei,13.71397,100.58606,Entire home/apt,2393,1,2,2022-12-03,0.98,6,330,individual
732142232866567306,26575230,Bang Khen,13.88977,100.60823,Private room,550,1,0,,0.0,11,365,individual
732143976571041781,26575230,Sai Mai,13.9048022,100.6218445,Private room,590,1,0,,0.0,11,365,individual
732150643048779765,460667273,Vadhana,13.745166874979974,100.5574665423279,Private room,2000,1,5,2022-11-29,1.97,9,363,individual
726999979321565793,51560487,Min Buri,13.81476,100.69935,Entire home/apt,1350,2,0,,0.0,2,345,individual
732158949604147689,19540010,Khlong Toei,13.72553,100.56256,Entire home/apt,1173,2,3,2022-12-10,1.7,1,331,individual
734432587620248046,184253580,Vadhana,13.71419,100.5989,Private room,1500,1,0,,0.0,1,0,individual
734479114510469649,484217989,Ratchathewi,13.75243,100.52991,Private room,2000,1,3,2022-12-04,1.67,3,361,individual
727179198031873152,201677068,Bang Phlat,13.7889383,100.5035996,Entire home/apt,883,15,0,,0.0,228,253,multi_host_building
727187440589106913,312545246,Khlong Toei,13.72398,100.56605,Entire home/apt,2397,2,5,2022-11-28,2.0,49,86,individual
734566094253574486,482995842,Sathon,13.7193621,100.5311336,Entire home/apt,3636,2,0,,0.0,1,0,individual
736069708669780345,483287722,Ratchathewi,13.75498,100.5634,Entire home/apt,2314,1,0,,0.0,2,303,individual
734621093596270530,49522927,Phaya Thai,13.76763,100.54061,Private room,1200,2,5,2022-11-28,2.0,4,166,individual
736474535468664991,342113311,Din Daeng,13.76302,100.56137,Entire home/apt,666,120,1,2022-11-19,0.75,40,304,individual
732160986124650722,482574013,Lat Krabang,13.752634500555867,100.72014598615203,Private room,999,1,0,,0.0,3,352,individual
736492397038473710,342113311,Huai Khwang,13.75571,100.56942,Entire home/apt,969,60,1,2022-12-06,1.0,40,357,individual
732171224039158895,460667273,Vadhana,13.74513039942999,100.55744508465578,Private room,1657,1,11,2022-12-22,4.46,9,360,individual
